"Country Name","Adjusted net enrollment rate, primary (% of primary school age children)","Adjusted net enrollment rate, primary, female (% of primary school age children)","Adjusted net enrollment rate, primary, male (% of primary school age children)","Adolescents out of school (% of lower secondary school age)","Adolescents out of school, female (% of female lower secondary school age)","Adolescents out of school, male (% of male lower secondary school age)","Children out of school (% of primary school age)","Children out of school, female (% of female primary school age)","Children out of school, male (% of male primary school age)","Children out of school, primary","Children out of school, primary, female","Children out of school, primary, male","Compulsory education, duration (years)","Current education expenditure, primary (% of total expenditure in primary public institutions)","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","Current education expenditure, total (% of total expenditure in public institutions)","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","Expenditure on primary education (% of government expenditure on education)","Expenditure on secondary education (% of government expenditure on education)","Expenditure on tertiary education (% of government expenditure on education)","Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)","Government expenditure per student, primary (% of GDP per capita)","Government expenditure per student, secondary (% of GDP per capita)","Government expenditure per student, tertiary (% of GDP per capita)","Gross intake ratio in first grade of primary education, female (% of relevant age group)","Gross intake ratio in first grade of primary education, male (% of relevant age group)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth (ages 15-24), gender parity index (GPI)","Literacy rate, youth female (% of females ages 15-24)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)","Lower secondary completion rate, female (% of relevant age group)","Lower secondary completion rate, male (% of relevant age group)","Lower secondary completion rate, total (% of relevant age group)","Lower secondary school starting age (years)","Net intake rate in grade 1 (% of official school-age population)","Net intake rate in grade 1, female (% of official school-age population)","Net intake rate in grade 1, male (% of official school-age population)","Over-age students, primary (% of enrollment)","Over-age students, primary, female (% of female enrollment)","Over-age students, primary, male (% of male enrollment)","Persistence to grade 5, female (% of cohort)","Persistence to grade 5, male (% of cohort)","Persistence to grade 5, total (% of cohort)","Persistence to last grade of primary, female (% of cohort)","Persistence to last grade of primary, male (% of cohort)","Persistence to last grade of primary, total (% of cohort)","Preprimary education, duration (years)","Primary completion rate, female (% of relevant age group)","Primary completion rate, male (% of relevant age group)","Primary completion rate, total (% of relevant age group)","Primary education, duration (years)","Primary education, pupils","Primary education, pupils (% female)","Primary education, teachers","Primary education, teachers (% female)","Primary school starting age (years)","Progression to secondary school (%)","Progression to secondary school, female (%)","Progression to secondary school, male (%)","Pupil-teacher ratio, lower secondary","Pupil-teacher ratio, preprimary","Pupil-teacher ratio, primary","Pupil-teacher ratio, secondary","Pupil-teacher ratio, tertiary","Pupil-teacher ratio, upper secondary","Repeaters, primary, female (% of female enrollment)","Repeaters, primary, male (% of male enrollment)","Repeaters, primary, total (% of total enrollment)","School enrollment, preprimary (% gross)","School enrollment, preprimary, female (% gross)","School enrollment, preprimary, male (% gross)","School enrollment, primary (% gross)","School enrollment, primary (% net)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, primary and secondary (gross), gender parity index (GPI)","School enrollment, primary, female (% gross)","School enrollment, primary, female (% net)","School enrollment, primary, male (% gross)","School enrollment, primary, male (% net)","School enrollment, primary, private (% of total primary)","School enrollment, secondary (% gross)","School enrollment, secondary (% net)","School enrollment, secondary (gross), gender parity index (GPI)","School enrollment, secondary, female (% gross)","School enrollment, secondary, female (% net)","School enrollment, secondary, male (% gross)","School enrollment, secondary, male (% net)","School enrollment, secondary, private (% of total secondary)","School enrollment, tertiary (% gross)","School enrollment, tertiary (gross), gender parity index (GPI)","School enrollment, tertiary, female (% gross)","School enrollment, tertiary, male (% gross)","Secondary education, duration (years)","Secondary education, general pupils","Secondary education, general pupils (% female)","Secondary education, pupils","Secondary education, pupils (% female)","Secondary education, teachers","Secondary education, teachers (% female)","Secondary education, teachers, female","Secondary education, vocational pupils","Secondary education, vocational pupils (% female)","Tertiary education, academic staff (% female)","Trained teachers in lower secondary education (% of total teachers)","Trained teachers in lower secondary education, female (% of female teachers)","Trained teachers in lower secondary education, male (% of male teachers)","Trained teachers in preprimary education (% of total teachers)","Trained teachers in preprimary education, female (% of female teachers)","Trained teachers in preprimary education, male (% of male teachers)","Trained teachers in primary education (% of total teachers)","Trained teachers in primary education, female (% of female teachers)","Trained teachers in primary education, male (% of male teachers)","Trained teachers in secondary education (% of total teachers)","Trained teachers in secondary education, female (% of female teachers)","Trained teachers in secondary education, male (% of male teachers)","Trained teachers in upper secondary education (% of total teachers)","Trained teachers in upper secondary education, female (% of female teachers)","Trained teachers in upper secondary education, male (% of male teachers)"
"Afghanistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,88.64099884,89.3640976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.19060135,22.25369072,NA,3.926749945,15.66137981,9.695839882,10.67743015,NA,87.62052155,119.9008408,104.1520615,NA,NA,NA,NA,NA,NA,NA,39.24082184,68.18099213,54.13985825,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,6,6358778,39.48965073,144485,34.00006866,7,NA,NA,NA,NA,NA,44.00994873,38.66756058,NA,NA,3.460769892,3.714230061,3.614140034,NA,NA,NA,103.9236832,NA,0.685559988,0.649800003,84.15009308,NA,122.7469406,NA,4.888199806,54.81341171,49.51551056,0.573390007,39.63174057,36.14923096,69.11794281,62.10953903,3.702709913,NA,NA,NA,NA,6,2886652,35.11227036,2907800.75,35.0760994,75200,31.90159988,23990,21148.82422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Albania",97.06175232,96.45314789,97.61958313,1.148589969,NA,NA,2.938250065,3.546849966,2.38041997,4665,2693,1972,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.1511917,114.4945526,112.4160233,NA,NA,NA,NA,NA,NA,NA,88.26132965,93.79421234,91.11683655,11,85.1838913,85.08876801,85.27117157,6.14233017,5.535069942,6.684350014,NA,NA,NA,NA,NA,NA,3,104.833992,108.4764175,106.7322922,5,174836,47.16191101,9743,84.73776245,6,NA,NA,NA,10.13449955,17.48362923,17.94478035,11.60264969,15.08611965,14.05817032,0.761619985,1.071660042,0.925440013,83.27333832,82.98983765,83.53578186,110.1273575,96.50314331,0.973810017,0.952170014,108.6033401,95.81065369,111.5242462,97.13786316,7.390930176,96.12223816,87.4516983,0.940450013,93.09319305,86.94799805,98.98789978,87.92823792,8.59624958,56.97500992,1.594640017,70.8025589,44.40037155,7,255259,49.71969986,280378,47.08214951,24165,65.92179108,15930,25119,20.27947044,56.01902008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Algeria",99.44293213,NA,NA,NA,NA,NA,0.557070017,NA,NA,21362,NA,NA,10,NA,99.99749756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.9029312,102.3957291,101.6644592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,85.5337677,84.48684692,86.53907776,6.878419876,4.986320019,8.605569839,NA,NA,NA,NA,NA,NA,1,105.6952362,105.5649338,105.6287994,5,4283207,47.7211113,176809,76.09906769,6,NA,NA,NA,NA,NA,24.22504997,NA,26.81941986,NA,3.856080055,7.304170132,5.658699989,NA,NA,NA,111.697319,97.54667664,0.950100005,NA,108.7837296,NA,114.496582,NA,1.205899954,NA,NA,NA,NA,NA,NA,NA,NA,47.72092819,1.489169955,57.31238174,38.48616028,7,4007721,50.80258942,NA,NA,NA,NA,NA,NA,NA,43.17940903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"American Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andorra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,98.86727905,98.91825104,99.17420959,99.2702179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0479393,24.7643795,5.675149918,3.195559978,NA,12.72015953,13.55898952,23.65730095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,7.623740196,6.783800125,8.401080132,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,6,4263,48.06473923,406,84.97537231,6,NA,NA,NA,NA,13.88344002,10.5,8.227109909,3.907279968,NA,1.024889946,0.948509991,0.985220015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.556879997,NA,NA,NA,NA,NA,NA,NA,2.827250004,NA,NA,NA,NA,6,4053,49.74092865,4492,48.64202881,546,61.90475845,338,439,38.49657822,54.96688843,NA,NA,NA,100,100,100,100,100,100,100,100,100,NA,NA,NA
"Angola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda",82.47267914,82.62404633,82.32189941,20.12690926,24.34576035,15.90639019,17.52732086,17.37594986,17.67810059,1989,984,1005,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.03517914,85.0560379,83.55222321,NA,NA,NA,NA,NA,NA,NA,87.23403931,95.52414703,91.38642883,12,54.78424072,54.64823914,54.91904831,4.132309914,3.158970118,5.068029881,NA,NA,NA,NA,NA,NA,2,79.68560791,83.91777802,81.80168915,7,9946,49.01467896,825,91.39394379,5,NA,NA,NA,NA,NA,12.05576038,9.642069817,NA,NA,1.415380001,2.149480104,1.789659977,64.82348633,67.65074921,62.02610016,87.645401,79.63517761,0.965080023,0.96232003,86.08511353,79.33956909,89.19965363,79.92964172,49.87934875,92.51741028,74.33023071,0.958930016,90.57095337,72.85003662,94.44966888,75.79962158,18.16558075,NA,NA,NA,NA,5,7577,48.87158966,7839,48.76897812,813,74.04673767,602,262,45.80152893,NA,NA,NA,NA,NA,NA,NA,55.15151978,57.16180038,33.8028183,51.16851044,51.82723999,49.28910065,NA,NA,NA
"Arab World",84.65866852,83.68517303,85.59033203,18.87653923,21.92012024,15.96203995,15.34132957,16.31483078,14.40966988,7748007,4029358,3718650,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.58068085,98.92237091,97.7779007,NA,NA,NA,NA,NA,NA,NA,66.88855743,66.36099243,66.61740875,NA,77.04184723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,81.85764313,86.57932281,84.26708221,6,NA,47.36734009,2386115.5,62.04042053,NA,NA,NA,NA,16.28273964,19.81027031,20.32596016,14.60149002,NA,12.59280014,4.388400078,7.078239918,5.804130077,27.06059074,26.87865067,27.23457909,96.03192902,83.63172913,0.940379977,0.935829997,93.01831055,82.60547638,98.91602325,84.61386871,9.697440147,71.0956192,62.53321838,0.929180026,68.43122101,60.37894821,73.64674377,64.6098938,9.445610046,31.26608086,1.084939957,32.57461929,30.02424049,6,29293546,48.11983871,32541682,47.08090973,2228654.5,47.13071823,1050381,3248135.25,37.71123123,38.56420898,79.81069183,80.38456726,79.23396301,83.20059204,83.08680725,84.54138184,83.16676331,82.8625412,83.66397095,79.40167236,80.4058609,78.50647736,78.91300201,80.43511963,77.73845673
"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia",92.39763641,92.34810638,92.44094086,7.471459866,6.346280098,8.444040298,7.602359772,7.651889801,7.559060097,12282,5767,6515,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.25247192,96.63929749,96.92603302,NA,NA,NA,NA,NA,NA,NA,90.86541748,87.71408081,89.17086029,10,90.44669342,89.7545166,91.05467224,2.271680117,2.471339941,2.096519947,NA,NA,NA,NA,NA,NA,3,92.16227722,91.13247681,91.61158752,4,152134,46.7318306,NA,NA,6,NA,NA,NA,NA,8.39484024,NA,NA,6.935560226,NA,0.288349986,0.230749995,0.257669985,51.97423172,54.55316162,49.70106125,94.16854858,92.02934265,1.003250003,NA,94.33174133,92.00048065,94.02584839,92.05458069,2.21055007,NA,NA,NA,NA,NA,NA,NA,NA,52.2424202,1.274049997,58.67496872,46.05389023,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.03123093,NA,NA,NA,81.97100067,81.94319153,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aruba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia",96.79633331,97.16500092,96.44660187,1.428189993,1.610190034,1.255380034,3.203670025,2.835000038,3.55340004,70362,30311,40051,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,3.788919926,3.405299902,4.152699947,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,7,2216779,48.67264938,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.3574829,162.9355164,169.6057434,100.9330826,96.67783356,0.999660015,0.937179983,100.9154663,97.02641296,100.9497833,96.34716034,29.81307983,150.9893036,92.70046234,0.887290001,141.7616272,93.08506012,159.769043,92.33454132,40.5893898,113.768837,1.421020031,134.080719,94.35527039,6,1679751,49.50246048,2650486,45.77642822,NA,NA,NA,970735,39.32896042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria",NA,NA,NA,0.26613,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.15294647,99.81855011,99.00414276,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,48.50624084,33438.03125,91.60566711,6,NA,NA,NA,7.727240086,11.54012012,10.01653004,9.32983017,7.183539867,11.70888042,NA,NA,NA,105.0678329,104.4348984,105.6639481,103.9903488,NA,0.995350003,0.968400002,103.7416,NA,104.2257614,NA,6.213029861,101.8407288,88.20126343,0.955569983,99.47226715,88.1324234,104.0974426,88.26685333,10.39237022,86.31160736,1.179649949,93.62267303,79.36467743,8,449201.0938,49.85953903,687361.75,47.65731049,73673.57031,65.55446625,48296.32031,238160.6719,43.50362015,42.34025955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan",94.05445862,94.97782898,93.25997162,0.425509989,0.458579987,0.396519989,5.945539951,5.022170067,6.740029812,34961,13658,21303,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.2857132,101.1766586,101.6890564,NA,NA,NA,NA,NA,NA,NA,87.61891937,89.18898773,88.45453644,10,NA,NA,NA,8.862000465,8.807559967,8.909609795,NA,NA,NA,NA,NA,NA,3,107.6183777,106.7825623,107.1721725,4,607391,46.65182877,39293,90.68282318,6,NA,NA,NA,6.561759949,15.15701008,15.45800018,NA,10.02215958,NA,0.059640002,0.077150002,0.068980001,35.97999954,35.98802948,35.97306061,103.2940979,93.74749756,1.016330004,NA,104.193718,94.68733978,102.5200424,92.93884277,0.599940002,NA,NA,NA,NA,NA,NA,NA,NA,27.06740952,1.148939967,29.03384972,25.27021027,8,775092,46.30533981,NA,NA,127300,73.11705017,93078,NA,NA,59.07941818,97.62284088,97.74027252,97.28727722,88.40544128,88.40354919,100,98.03781891,98.05512238,97.86943054,NA,NA,NA,NA,NA,NA
"Bahamas, The",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,6,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahrain",98.86200714,98.72717285,98.99339294,1.434280038,0.252620012,2.547399998,1.137989998,1.272830009,1.006610036,1279,706,573,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.335489988,7.180349827,NA,NA,NA,96.39347839,97.08101654,96.7407074,NA,NA,NA,NA,NA,NA,NA,97.63981628,96.93742371,97.27845001,12,87.14335632,87.73174286,86.56671906,2.806030035,3.083869934,2.534670115,NA,NA,NA,NA,NA,NA,3,100.6778107,101.0826721,100.8838425,6,112578,49.41041946,9332,74.65708923,6,NA,NA,NA,10.96553993,13.76515961,12.15923977,10.14669991,19.39917946,9.38465023,0.375360012,0.318379998,0.346430004,54.76137161,54.61343002,54.90494156,100.9600372,97.41259766,1.002349973,1.005720019,101.0799179,97.25602722,100.8432312,97.56517029,36.50040054,102.8281326,92.92230225,1.009899974,103.3477325,93.76242065,102.3346024,92.12432098,25.76918983,45.50218964,1.950389981,63.09093857,32.34778976,6,91304,51.82577133,97733,48.95991898,9632,57.18439102,5508,6429,8.259449959,41.46231079,84.27741241,85.10874176,83.10881042,52.42522049,52.35007858,83.33332825,83.74411011,84.29740143,82.11415863,84.7383728,85.87509155,83.22016907,85.16737366,86.61895752,83.31813812
"Bangladesh",95.14922333,98.28105927,92.14810181,10.26523018,NA,NA,4.85078001,1.71894002,7.851900101,753254,130618,622637,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.2025681,93.05641937,97.53212738,70.08570099,75.70236206,72.89296722,1.030990005,94.37776184,91.54129028,92.95075989,NA,NA,77.58315277,11,NA,NA,NA,12.42294979,13.02954006,11.79957962,NA,NA,NA,NA,NA,NA,3,122.9727478,114.3179169,118.5520401,5,17251350,50.68190002,574001,61.30007172,6,NA,NA,NA,36.68254089,NA,30.05455971,33.98250961,30.34407997,31.18446922,4.459489822,5.033790112,4.742919922,40.26626968,40.98442078,39.57826996,111.0946808,90.50189209,1.072420001,1.117630005,115.0624924,93.03157806,107.2924881,88.07781219,21.39804077,67.27076721,61.55186081,1.17016995,72.67410278,66.54708099,62.10535812,56.77659988,93.89962769,17.61572075,0.701950014,14.48227024,20.6315403,7,14702156,53.86206818,15314757,52.80007172,450665.8125,22.01055908,99194.09375,612601,27.31255913,23.66028023,NA,NA,NA,NA,NA,NA,50.4312706,51.18185043,49.24235916,66.45146179,75.68595886,63.84524918,NA,NA,NA
"Barbados",90.42687225,90.51445007,90.34355927,2.341020107,0.414039999,4.157470226,9.573129654,9.485549927,9.656439781,2126,1027,1099,11,NA,NA,NA,95.55317688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.54072952,4.65651989,12.87915039,NA,NA,NA,83.37104034,88.69564819,86.08647156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,76.38581085,74.83032227,77.88043213,1.859300017,1.27997005,2.400379896,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,6,20384,48.29278183,1446,76.55602264,5,NA,NA,NA,21.32423019,16.20173073,14.09681988,18.45852089,NA,15.58759022,NA,NA,NA,79.47412872,81.06865692,77.92931366,91.78674316,89.17957306,0.981760025,1.01078999,90.92085266,89.21215057,92.61048889,89.14858246,13.53022003,106.5848999,96.17327881,1.04132998,108.8044205,99.30690765,104.4858704,93.20974731,6.627490044,NA,NA,NA,NA,5,20249,49.61727142,20249,49.61727142,1097,65.2689209,716,NA,NA,NA,47.54098129,47.76536179,47.12041855,72.6224823,73.57357025,50,79.80635834,82.294487,71.68141937,47.40201187,47.6257019,46.98162842,47.26277161,47.48603058,46.84210968
"Belarus",96.01309967,95.82546234,96.19010162,1.464939952,1.154129982,1.75951004,3.986900091,4.174540043,3.809900045,16598,8436,8162,9,NA,94.90215302,94.09153748,94.36782074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.45858002,16.47838974,4.820030212,12.28168964,NA,35.88861847,18.03424072,97.60752106,98.61351013,98.12545776,NA,NA,NA,NA,NA,NA,NA,102.5018997,102.616539,102.56073,10,78.90849304,78.49604797,79.29712677,5.25578022,5.261569977,5.250339985,NA,NA,NA,NA,NA,NA,3,100.7794495,100.9993896,100.8925476,4,423001,48.44881821,22497,99.49327087,6,NA,NA,NA,8.244569778,7.761519909,18.80254936,8.175370216,14.42158031,8.028730392,0.039039999,0.048149999,0.043740001,99.20152283,97.36852264,100.9276199,101.6086807,95.70098877,0.996270001,0.989269972,101.4132767,95.51112366,101.7930069,95.88011169,0.095509999,102.9466782,95.84783936,0.984679997,102.1309814,96.39517212,103.7195511,95.32924652,0.46419999,86.68179321,1.244269967,96.40956116,77.48304749,7,559300,49.96530914,644334,48.2664299,78814,79.84876251,62932,85034,37.09222031,60.37677002,98.56951141,98.55863953,98.61904144,92.20175934,92.27214813,85.1162796,99.64884186,99.64704895,100,93.83992767,94.27635956,92.11057281,83.81620026,84.38600922,82.08287048
